clip_id,file_name,start_time_s,end_time_s,duration_s,audio_layout,program_type,segment_type,lufs_integrated,true_peak_dbfs,silence_ratio,stereo_correlation,snr_estimated,label_loudness_high,label_loudness_low,label_clipping,label_noise_high,label_silence_anomalous,label_mono_issue,label_distortion,source_format,source_origin,pre_correction,qc_result,annotator,synthetic_case,synthetic_type,confidence,notes,y_bin
SATURACIONMAXIMA100_3,SATURACIONMAXIMA100.wav,10,15,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_4,SATURACIONMAXIMA100.wav,15,20,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_5,SATURACIONMAXIMA100.wav,20,25,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_6,SATURACIONMAXIMA100.wav,25,30,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_7,SATURACIONMAXIMA100.wav,30,35,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_8,SATURACIONMAXIMA100.wav,35,40,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_9,SATURACIONMAXIMA100.wav,40,45,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_10,SATURACIONMAXIMA100.wav,45,50,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_11,SATURACIONMAXIMA100.wav,50,55,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_12,SATURACIONMAXIMA100.wav,55,60,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_13,SATURACIONMAXIMA100.wav,60,65,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_14,SATURACIONMAXIMA100.wav,65,70,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_15,SATURACIONMAXIMA100.wav,70,75,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_16,SATURACIONMAXIMA100.wav,75,80,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_17,SATURACIONMAXIMA100.wav,80,85,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_18,SATURACIONMAXIMA100.wav,85,90,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_19,SATURACIONMAXIMA100.wav,90,95,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_20,SATURACIONMAXIMA100.wav,95,100,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_21,SATURACIONMAXIMA100.wav,100,105,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_22,SATURACIONMAXIMA100.wav,105,110,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_23,SATURACIONMAXIMA100.wav,110,115,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_24,SATURACIONMAXIMA100.wav,115,120,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_25,SATURACIONMAXIMA100.wav,120,125,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_26,SATURACIONMAXIMA100.wav,125,130,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_27,SATURACIONMAXIMA100.wav,130,135,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_28,SATURACIONMAXIMA100.wav,135,140,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_29,SATURACIONMAXIMA100.wav,140,145,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_30,SATURACIONMAXIMA100.wav,145,150,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_31,SATURACIONMAXIMA100.wav,150,155,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_32,SATURACIONMAXIMA100.wav,155,160,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_33,SATURACIONMAXIMA100.wav,160,165,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_34,SATURACIONMAXIMA100.wav,165,170,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_35,SATURACIONMAXIMA100.wav,170,175,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_36,SATURACIONMAXIMA100.wav,175,180,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_37,SATURACIONMAXIMA100.wav,180,185,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_38,SATURACIONMAXIMA100.wav,185,190,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_39,SATURACIONMAXIMA100.wav,190,195,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_40,SATURACIONMAXIMA100.wav,195,200,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_41,SATURACIONMAXIMA100.wav,200,205,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_42,SATURACIONMAXIMA100.wav,205,210,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_43,SATURACIONMAXIMA100.wav,210,215,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_44,SATURACIONMAXIMA100.wav,215,220,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_45,SATURACIONMAXIMA100.wav,220,225,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_46,SATURACIONMAXIMA100.wav,225,230,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_47,SATURACIONMAXIMA100.wav,230,235,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_48,SATURACIONMAXIMA100.wav,235,240,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_49,SATURACIONMAXIMA100.wav,240,245,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_50,SATURACIONMAXIMA100.wav,245,250,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_51,SATURACIONMAXIMA100.wav,250,255,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_52,SATURACIONMAXIMA100.wav,255,260,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_53,SATURACIONMAXIMA100.wav,260,265,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_54,SATURACIONMAXIMA100.wav,265,270,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_55,SATURACIONMAXIMA100.wav,270,275,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_56,SATURACIONMAXIMA100.wav,275,280,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_57,SATURACIONMAXIMA100.wav,280,285,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_58,SATURACIONMAXIMA100.wav,285,290,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_59,SATURACIONMAXIMA100.wav,290,295,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_60,SATURACIONMAXIMA100.wav,295,300,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_61,SATURACIONMAXIMA100.wav,300,305,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_62,SATURACIONMAXIMA100.wav,305,310,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_63,SATURACIONMAXIMA100.wav,310,315,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_64,SATURACIONMAXIMA100.wav,315,320,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_65,SATURACIONMAXIMA100.wav,320,325,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_66,SATURACIONMAXIMA100.wav,325,330,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_67,SATURACIONMAXIMA100.wav,330,335,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_68,SATURACIONMAXIMA100.wav,335,340,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_69,SATURACIONMAXIMA100.wav,340,345,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_70,SATURACIONMAXIMA100.wav,345,350,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_71,SATURACIONMAXIMA100.wav,350,355,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_72,SATURACIONMAXIMA100.wav,355,360,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_73,SATURACIONMAXIMA100.wav,360,365,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_74,SATURACIONMAXIMA100.wav,365,370,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_75,SATURACIONMAXIMA100.wav,370,375,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_76,SATURACIONMAXIMA100.wav,375,380,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_77,SATURACIONMAXIMA100.wav,380,385,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_78,SATURACIONMAXIMA100.wav,385,390,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_79,SATURACIONMAXIMA100.wav,390,395,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_80,SATURACIONMAXIMA100.wav,395,400,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_81,SATURACIONMAXIMA100.wav,400,405,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_82,SATURACIONMAXIMA100.wav,405,410,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_83,SATURACIONMAXIMA100.wav,410,415,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_84,SATURACIONMAXIMA100.wav,415,420,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_85,SATURACIONMAXIMA100.wav,420,425,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_86,SATURACIONMAXIMA100.wav,425,430,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_87,SATURACIONMAXIMA100.wav,430,435,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_88,SATURACIONMAXIMA100.wav,435,440,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_89,SATURACIONMAXIMA100.wav,440,445,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_90,SATURACIONMAXIMA100.wav,445,450,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_91,SATURACIONMAXIMA100.wav,450,455,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_92,SATURACIONMAXIMA100.wav,455,460,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_93,SATURACIONMAXIMA100.wav,460,465,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_94,SATURACIONMAXIMA100.wav,465,470,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_95,SATURACIONMAXIMA100.wav,470,475,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_96,SATURACIONMAXIMA100.wav,475,480,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_97,SATURACIONMAXIMA100.wav,480,485,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_98,SATURACIONMAXIMA100.wav,485,490,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_99,SATURACIONMAXIMA100.wav,490,495,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_100,SATURACIONMAXIMA100.wav,495,500,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_101,SATURACIONMAXIMA100.wav,500,505,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_102,SATURACIONMAXIMA100.wav,505,510,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_103,SATURACIONMAXIMA100.wav,510,515,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
